Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,Group,LogicATR_SelectedOption,LogicATR_Threshold,LogicATR_Decision,RejectReason
3_EJ_NightBlitz_21,EJ,Long,2015-06-10 21:56:00,2015-06-11 05:27:00,21.8,TimeExit,21,56,75,70,0.01,1.0,0.01,3047.3000000000025,3313.0000000000023,265.6999999999998,163.7,214.4,214.4,48.571,2015-06-10,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
22_GA_C_2,GA,Long,2015-06-11 16:56:00,2015-06-11 21:26:00,80.0,TP,16,56,70,80,0.0001,2.0,0.0002,3421.0000000000027,3421.0000000000027,0.0,301.9,320.6,254.7,53.943,2015-06-11,GA,P80,37.336,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2015-06-11 20:56:00,2015-06-12 10:00:00,-32.8,TimeExit,20,56,90,999,0.0001,1.5,0.00015,3298.2000000000025,3421.0000000000027,122.80000000000018,227.3,204.6,204.6,42.843,2015-06-11,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2015-06-15 09:59:00,2015-06-16 05:26:00,14.6,TimeExit,9,59,90,180,0.0001,1.5,0.00015,3470.800000000002,3470.800000000002,0.0,34.0,80.2,80.2,33.864,2015-06-15,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2015-06-15 13:55:00,2015-06-16 04:55:00,75.5,TimeExit,13,55,70,250,0.01,1.0,0.01,3456.200000000002,3456.200000000002,0.0,47.8,48.2,48.2,27.736,2015-06-15,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2015-06-15 20:56:00,2015-06-16 01:27:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,3380.700000000002,3421.0000000000027,40.30000000000064,47.8,99.7,99.7,31.079,2015-06-15,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
2_EJ_NightBlitz_20,EJ,Long,2015-06-22 20:56:00,2015-06-23 00:25:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,3435.800000000002,3607.200000000002,171.4000000000001,32.9,80.6,80.6,28.914,2015-06-22,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
19_EA_3_WedThu_Long,EA,Long,2015-06-24 20:56:00,2015-06-25 10:00:00,29.3,TimeExit,20,56,90,999,0.0001,1.5,0.00015,3717.100000000002,3868.800000000002,151.69999999999982,264.4,134.7,106.6,30.586,2015-06-24,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2015-06-25 20:56:00,2015-06-26 10:00:00,-7.3,TimeExit,20,56,90,999,0.0001,1.5,0.00015,3635.000000000002,3868.800000000002,233.80000000000013,149.6,147.7,147.7,30.364,2015-06-25,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2015-06-26 22:44:00,2015-06-27 03:08:00,-16.8,TimeExit,22,44,90,200,0.0001,2.0,0.0002,3452.900000000001,3868.800000000002,415.90000000000055,203.9,289.3,289.3,41.121,2015-06-26,GA,P85,40.244,Rejected,H1_ATR_Over_P85
12_UJ_Short_Core,UJ,Short,2015-06-29 08:04:00,2015-06-29 09:09:00,-50.0,SL,8,4,50,999,0.01,0.5,0.005,3402.900000000001,3868.800000000002,465.90000000000055,23.5,67.4,67.4,26.464,2015-06-29,CrossJPY_16,P75,21.114,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2015-06-29 13:55:00,2015-06-30 02:34:00,250.0,TP,13,55,70,250,0.01,1.0,0.01,3987.2000000000016,3987.2000000000016,0.0,36.4,83.7,83.7,44.864,2015-06-29,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
7_GJ_Mon_Blitz,GJ,Long,2015-06-29 18:02:00,2015-06-29 23:02:00,0.5,TimeExit,18,2,130,250,0.01,2.0,0.02,3597.2000000000016,3868.800000000002,271.6000000000004,46.6,222.8,222.8,79.543,2015-06-29,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
2_EJ_NightBlitz_20,EJ,Long,2015-06-29 20:56:00,2015-06-30 01:58:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,3737.2000000000016,3868.800000000002,131.60000000000036,36.4,240.9,240.9,67.75,2015-06-29,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
21_GA_B_3,GA,Long,2015-06-29 21:02:00,2015-06-30 10:00:00,8.0,TimeExit,21,2,220,100,0.0001,2.0,0.0002,3995.2000000000016,3995.2000000000016,0.0,51.3,243.7,243.7,69.779,2015-06-29,GA,P90,44.611,Rejected,H1_ATR_Over_P90
3_EJ_NightBlitz_21,EJ,Long,2015-06-29 21:56:00,2015-06-30 01:58:00,70.0,TP,21,56,75,70,0.01,1.0,0.01,3667.2000000000016,3868.800000000002,201.6000000000004,36.4,243.0,243.0,68.643,2015-06-29,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
18_EA_2_MonWed_Short,EA,Short,2015-07-01 09:59:00,2015-07-02 05:26:00,-1.5,TimeExit,9,59,90,180,0.0001,1.5,0.00015,3971.9000000000015,4018.4000000000015,46.5,151.8,183.8,68.6,33.5,2015-07-01,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2015-07-01 20:56:00,2015-07-02 10:00:00,-17.4,TimeExit,20,56,90,999,0.0001,1.5,0.00015,3918.3000000000015,4018.4000000000015,100.09999999999992,151.8,177.6,112.0,37.043,2015-07-01,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2015-07-01 20:56:00,2015-07-02 03:29:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,3973.4000000000015,4018.4000000000015,45.0,224.0,155.2,143.6,30.807,2015-07-01,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
24_GA_D_1,GA,Long,2015-07-03 22:44:00,2015-07-04 03:08:00,-69.2,TimeExit,22,44,90,200,0.0001,2.0,0.0002,4022.6000000000017,4091.8000000000015,69.19999999999982,180.8,398.6,398.6,55.364,2015-07-03,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2015-07-06 09:59:00,2015-07-06 13:14:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,3901.6000000000017,4091.8000000000015,190.19999999999985,67.7,92.1,92.1,42.771,2015-07-06,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2015-07-06 13:55:00,2015-07-07 04:55:00,47.7,TimeExit,13,55,70,250,0.01,1.0,0.01,4020.500000000002,4091.8000000000015,71.29999999999973,54.5,172.4,172.4,54.536,2015-07-06,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
7_GJ_Mon_Blitz,GJ,Long,2015-07-06 18:02:00,2015-07-06 23:02:00,11.4,TimeExit,18,2,130,250,0.01,2.0,0.02,3902.800000000002,4091.8000000000015,188.9999999999996,78.7,169.0,169.0,60.093,2015-07-06,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
2_EJ_NightBlitz_20,EJ,Long,2015-07-06 20:56:00,2015-07-06 23:51:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,3972.800000000002,4091.8000000000015,118.99999999999956,54.5,219.1,219.1,66.221,2015-07-06,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
21_GA_B_3,GA,Long,2015-07-06 21:02:00,2015-07-07 08:51:00,100.0,TP,21,2,220,100,0.0001,2.0,0.0002,4135.300000000002,4135.300000000002,0.0,106.9,176.8,176.8,61.043,2015-07-06,GA,P90,44.611,Rejected,H1_ATR_Over_P90
3_EJ_NightBlitz_21,EJ,Long,2015-07-06 21:56:00,2015-07-07 05:27:00,14.8,TimeExit,21,56,75,70,0.01,1.0,0.01,4035.300000000002,4091.8000000000015,56.499999999999545,54.5,219.1,219.1,52.057,2015-07-06,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
18_EA_2_MonWed_Short,EA,Short,2015-07-08 09:59:00,2015-07-08 15:11:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,4350.700000000002,4510.700000000002,160.0,107.4,103.4,80.5,37.771,2015-07-08,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2015-07-08 13:55:00,2015-07-08 23:00:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,4280.700000000002,4510.700000000002,230.0,237.9,198.1,191.7,41.193,2015-07-08,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2015-07-08 20:56:00,2015-07-09 10:00:00,102.3,TimeExit,20,56,90,999,0.0001,1.5,0.00015,4304.300000000002,4510.700000000002,206.39999999999964,107.4,239.9,230.0,42.657,2015-07-08,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
2_EJ_NightBlitz_20,EJ,Long,2015-07-08 20:56:00,2015-07-09 00:50:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,4235.700000000002,4510.700000000002,275.0,237.9,191.7,191.7,38.95,2015-07-08,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
19_EA_3_WedThu_Long,EA,Long,2015-07-09 20:56:00,2015-07-10 10:00:00,-30.6,TimeExit,20,56,90,999,0.0001,1.5,0.00015,4530.100000000002,4560.700000000003,30.600000000000364,230.0,188.2,188.2,43.286,2015-07-09,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2015-07-10 22:44:00,2015-07-11 03:08:00,-17.5,TimeExit,22,44,90,200,0.0001,2.0,0.0002,4278.600000000002,4560.700000000003,282.1000000000004,237.3,371.8,371.8,48.436,2015-07-10,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2015-07-13 09:59:00,2015-07-14 05:26:00,118.0,TimeExit,9,59,90,180,0.0001,1.5,0.00015,4680.200000000004,4752.200000000004,72.0,121.4,55.4,55.4,39.279,2015-07-13,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2015-07-13 13:55:00,2015-07-14 03:59:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,4562.200000000004,4752.200000000004,190.0,47.6,107.9,107.9,37.75,2015-07-13,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
2_EJ_NightBlitz_20,EJ,Long,2015-07-13 20:56:00,2015-07-13 23:41:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,4707.200000000004,4752.200000000004,45.0,47.6,204.7,204.7,52.486,2015-07-13,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
21_GA_B_3,GA,Long,2015-07-13 21:02:00,2015-07-13 23:06:00,100.0,TP,21,2,220,100,0.0001,2.0,0.0002,4752.200000000004,4752.200000000004,0.0,95.0,192.3,192.3,57.871,2015-07-13,GA,P90,44.611,Rejected,H1_ATR_Over_P90
3_EJ_NightBlitz_21,EJ,Long,2015-07-13 21:56:00,2015-07-14 02:34:00,-75.0,SL,21,56,75,70,0.01,1.0,0.01,4632.200000000004,4752.200000000004,120.0,47.6,204.7,204.7,45.857,2015-07-13,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
22_GA_C_2,GA,Long,2015-07-16 16:56:00,2015-07-16 18:12:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,4998.700000000004,5071.600000000004,72.89999999999964,211.6,358.1,162.2,40.707,2015-07-16,GA,P80,37.336,Rejected,H1_ATR_Over_P80
21_GA_B_3,GA,Long,2015-07-20 21:02:00,2015-07-20 23:01:00,100.0,TP,21,2,220,100,0.0001,2.0,0.0002,4988.800000000004,5071.600000000004,82.80000000000018,78.1,205.1,205.1,44.743,2015-07-20,GA,P90,44.611,Rejected,H1_ATR_Over_P90
19_EA_3_WedThu_Long,EA,Long,2015-07-23 20:56:00,2015-07-24 10:00:00,101.2,TimeExit,20,56,90,999,0.0001,1.5,0.00015,5124.300000000004,5124.300000000004,0.0,130.9,115.3,107.4,29.807,2015-07-23,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2015-07-24 22:44:00,2015-07-25 03:08:00,15.2,TimeExit,22,44,90,200,0.0001,2.0,0.0002,5213.000000000004,5213.000000000004,0.0,192.6,309.9,309.9,59.371,2015-07-24,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2015-07-27 09:59:00,2015-07-27 16:08:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,5057.600000000003,5247.600000000003,190.0,48.4,40.7,40.7,29.379,2015-07-27,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2015-07-30 16:56:00,2015-07-30 20:15:00,80.0,TP,16,56,70,80,0.0001,2.0,0.0002,5509.400000000002,5509.400000000002,0.0,205.9,148.5,131.2,46.407,2015-07-30,GA,P80,37.336,Rejected,H1_ATR_Over_P80
24_GA_D_1,GA,Long,2015-07-31 22:44:00,2015-08-01 03:08:00,37.0,TimeExit,22,44,90,200,0.0001,2.0,0.0002,5613.600000000001,5613.600000000001,0.0,220.7,277.5,277.5,51.671,2015-07-31,GA,P85,40.244,Rejected,H1_ATR_Over_P85
19_EA_3_WedThu_Long,EA,Long,2015-08-06 20:56:00,2015-08-07 10:00:00,16.9,TimeExit,20,56,90,999,0.0001,1.5,0.00015,5725.1,5738.200000000001,13.100000000000364,83.2,169.1,164.6,31.321,2015-08-06,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2015-08-12 20:56:00,2015-08-13 10:00:00,-41.6,TimeExit,20,56,90,999,0.0001,1.5,0.00015,6167.999999999998,6209.599999999999,41.60000000000037,344.6,234.7,228.6,57.293,2015-08-12,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2015-08-13 16:56:00,2015-08-13 23:59:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,6119.699999999998,6209.599999999999,89.90000000000055,393.2,292.0,205.9,53.457,2015-08-13,GA,P80,37.336,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2015-08-13 20:56:00,2015-08-14 10:00:00,-3.9,TimeExit,20,56,90,999,0.0001,1.5,0.00015,6117.399999999999,6209.599999999999,92.19999999999982,228.6,169.2,155.6,33.707,2015-08-13,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2015-08-20 16:56:00,2015-08-20 18:29:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,5769.299999999999,6209.599999999999,440.2999999999993,128.6,212.4,212.4,40.171,2015-08-20,GA,P80,37.336,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2015-08-20 20:56:00,2015-08-21 10:00:00,37.7,TimeExit,20,56,90,999,0.0001,1.5,0.00015,5845.899999999999,6209.599999999999,363.6999999999998,102.0,297.3,233.5,30.143,2015-08-20,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2015-08-21 22:44:00,2015-08-22 03:08:00,72.9,TimeExit,22,44,90,200,0.0001,2.0,0.0002,6157.899999999998,6209.599999999999,51.70000000000073,216.8,224.7,224.7,56.129,2015-08-21,GA,P85,40.244,Rejected,H1_ATR_Over_P85
1_EJ_Log1,EJ,Long,2015-08-24 13:55:00,2015-08-24 19:27:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,5967.899999999998,6209.599999999999,241.7000000000008,60.8,86.4,86.4,36.321,2015-08-24,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
7_GJ_Mon_Blitz,GJ,Long,2015-08-24 18:02:00,2015-08-24 20:44:00,-130.0,SL,18,2,130,250,0.01,2.0,0.02,5837.899999999998,6209.599999999999,371.7000000000007,75.7,298.3,298.3,73.429,2015-08-24,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
2_EJ_NightBlitz_20,EJ,Long,2015-08-24 20:56:00,2015-08-24 21:45:00,70.0,TP,20,56,45,70,0.01,1.0,0.01,5907.899999999998,6209.599999999999,301.7000000000007,60.8,127.1,127.1,39.171,2015-08-24,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
21_GA_B_3,GA,Long,2015-08-24 21:02:00,2015-08-24 22:04:00,100.0,TP,21,2,220,100,0.0001,2.0,0.0002,6007.899999999998,6209.599999999999,201.7000000000008,115.5,348.1,348.1,89.071,2015-08-24,GA,P90,44.611,Rejected,H1_ATR_Over_P90
3_EJ_NightBlitz_21,EJ,Long,2015-08-24 21:56:00,2015-08-24 22:10:00,-75.0,SL,21,56,75,70,0.01,1.0,0.01,5932.899999999998,6209.599999999999,276.7000000000007,60.8,131.1,131.1,40.343,2015-08-24,CrossJPY_16,P95,38.275,Rejected,H1_ATR_Over_P95
4_GJ_Port_Log1,GJ,Long,2015-08-25 00:00:00,2015-08-25 00:17:00,-130.0,SL,0,0,130,90,0.01,2.0,0.02,5802.899999999998,6209.599999999999,406.7000000000007,821.0,821.0,,118.579,2015-08-25,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
5_GJ_Port_Log2,GJ,Short,2015-08-25 09:55:00,2015-08-25 10:15:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,5712.899999999998,6209.599999999999,496.7000000000007,821.0,751.1,268.4,126.329,2015-08-25,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
4_GJ_Port_Log1,GJ,Long,2015-08-26 00:00:00,2015-08-26 04:38:00,-130.0,SL,0,0,130,90,0.01,2.0,0.02,5582.899999999998,6209.599999999999,626.7000000000007,456.8,456.8,,87.75,2015-08-26,CrossJPY_16,P95,52.757,Rejected,H1_ATR_Over_P95
1_EJ_Log1,EJ,Long,2015-08-26 13:55:00,2015-08-26 19:26:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,5512.899999999998,6209.599999999999,696.7000000000007,180.9,190.6,110.2,36.536,2015-08-26,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
13_UJ_Fix_MidWeek,UJ,Long,2015-08-26 18:04:00,2015-08-26 22:03:00,31.0,TimeExit,18,4,95,95,0.01,0.5,0.005,5543.899999999998,6209.599999999999,665.7000000000007,255.8,194.7,156.4,47.107,2015-08-26,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
2_EJ_NightBlitz_20,EJ,Long,2015-08-26 20:56:00,2015-08-26 23:18:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,5498.899999999998,6209.599999999999,710.7000000000007,180.9,186.2,131.9,35.193,2015-08-26,CrossJPY_16,P85,28.459,Rejected,H1_ATR_Over_P85
19_EA_3_WedThu_Long,EA,Long,2015-08-26 20:56:00,2015-08-27 05:37:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,5370.199999999998,6209.599999999999,839.4000000000005,430.2,431.1,431.1,88.336,2015-08-26,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2015-08-27 16:56:00,2015-08-27 19:50:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,5300.199999999998,6209.599999999999,909.4000000000004,345.1,388.6,252.6,62.393,2015-08-27,GA,P80,37.336,Rejected,H1_ATR_Over_P80
13_UJ_Fix_MidWeek,UJ,Long,2015-08-27 18:04:00,2015-08-27 22:03:00,17.9,TimeExit,18,4,95,95,0.01,0.5,0.005,5318.099999999998,6209.599999999999,891.5000000000009,156.4,162.9,162.9,30.257,2015-08-27,CrossJPY_16,P90,28.243,Rejected,H1_ATR_Over_P90
24_GA_D_1,GA,Long,2015-08-28 22:44:00,2015-08-29 03:08:00,-1.7,TimeExit,22,44,90,200,0.0001,2.0,0.0002,5445.499999999997,6209.599999999999,764.1000000000013,399.3,245.1,185.6,52.279,2015-08-28,GA,P85,40.244,Rejected,H1_ATR_Over_P85
1_EJ_Log1,EJ,Long,2015-08-31 13:55:00,2015-09-01 04:55:00,-14.3,TimeExit,13,55,70,250,0.01,1.0,0.01,5317.499999999996,6209.599999999999,892.1000000000022,82.2,58.4,58.4,29.029,2015-08-31,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
21_GA_B_3,GA,Long,2015-08-31 21:02:00,2015-09-01 10:00:00,-31.8,TimeExit,21,2,220,100,0.0001,2.0,0.0002,5260.399999999996,6209.599999999999,949.2000000000024,118.4,163.8,163.8,52.114,2015-08-31,GA,P90,44.611,Rejected,H1_ATR_Over_P90
18_EA_2_MonWed_Short,EA,Short,2015-09-02 09:59:00,2015-09-02 10:30:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,5353.899999999996,6209.599999999999,855.7000000000025,297.7,396.9,171.8,50.721,2015-09-02,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
1_EJ_Log1,EJ,Long,2015-09-02 13:55:00,2015-09-02 23:26:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,5193.899999999996,6209.599999999999,1015.7000000000024,156.7,146.3,88.2,28.471,2015-09-02,CrossJPY_16,P80,26.057,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2015-09-02 20:56:00,2015-09-02 22:04:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,5263.899999999996,6209.599999999999,945.7000000000024,297.7,237.5,187.0,67.393,2015-09-02,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2015-09-03 16:56:00,2015-09-03 18:36:00,80.0,TP,16,56,70,80,0.0001,2.0,0.0002,5221.199999999996,6209.599999999999,988.4000000000024,272.7,203.6,192.4,51.2,2015-09-03,GA,P80,37.336,Rejected,H1_ATR_Over_P80
18_EA_2_MonWed_Short,EA,Short,2015-09-07 09:59:00,2015-09-08 05:26:00,-22.5,TimeExit,9,59,90,180,0.0001,1.5,0.00015,5677.699999999997,6209.599999999999,531.9000000000015,136.2,93.9,93.9,58.55,2015-09-07,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
21_GA_B_3,GA,Long,2015-09-07 21:02:00,2015-09-08 00:34:00,100.0,TP,21,2,220,100,0.0001,2.0,0.0002,5675.599999999997,6209.599999999999,534.0000000000018,140.5,167.0,167.0,62.121,2015-09-07,GA,P90,44.611,Rejected,H1_ATR_Over_P90
18_EA_2_MonWed_Short,EA,Short,2015-09-09 09:59:00,2015-09-10 04:41:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,5966.699999999997,6209.599999999999,242.90000000000143,217.1,267.6,105.5,38.1,2015-09-09,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2015-09-09 20:56:00,2015-09-10 10:00:00,288.7,TimeExit,20,56,90,999,0.0001,1.5,0.00015,6331.099999999997,6331.099999999997,0.0,217.1,207.6,186.1,42.957,2015-09-09,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
26_AJ_China_Demand,AJ,Long,2015-09-10 10:00:00,2015-09-10 13:54:00,80.0,TP,10,0,45,80,0.01,1.5,0.015,6511.099999999997,6511.099999999997,0.0,171.4,197.8,177.3,33.443,2015-09-10,China_Demand,P95,32.341,Rejected,H1_ATR_Over_P95
19_EA_3_WedThu_Long,EA,Long,2015-09-10 20:56:00,2015-09-11 10:00:00,83.3,TimeExit,20,56,90,999,0.0001,1.5,0.00015,6594.399999999997,6594.399999999997,0.0,202.3,399.0,399.0,79.293,2015-09-10,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
26_AJ_China_Demand,AJ,Long,2015-09-11 10:00:00,2015-09-11 15:50:00,-27.4,TimeExit,10,0,45,80,0.01,1.5,0.015,6505.199999999997,6594.399999999997,89.19999999999982,257.3,257.3,51.9,33.771,2015-09-11,China_Demand,P95,32.341,Rejected,H1_ATR_Over_P95
24_GA_D_1,GA,Long,2015-09-11 22:44:00,2015-09-12 03:08:00,-51.9,TimeExit,22,44,90,200,0.0001,2.0,0.0002,6440.599999999998,6594.399999999997,153.79999999999927,432.1,150.5,150.5,41.814,2015-09-11,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2015-09-14 09:59:00,2015-09-14 13:09:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,6080.599999999998,6594.399999999997,513.7999999999993,68.0,118.0,118.0,39.571,2015-09-14,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
21_GA_B_3,GA,Long,2015-09-14 21:02:00,2015-09-15 10:00:00,-66.0,TimeExit,21,2,220,100,0.0001,2.0,0.0002,5857.999999999997,6594.399999999997,736.3999999999996,95.7,250.6,250.6,59.15,2015-09-14,GA,P90,44.611,Rejected,H1_ATR_Over_P90
18_EA_2_MonWed_Short,EA,Short,2015-09-15 09:59:00,2015-09-15 12:21:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,5582.999999999997,6594.399999999997,1011.3999999999996,281.4,288.6,97.2,41.336,2015-09-15,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
24_GA_D_1,GA,Long,2015-09-18 22:44:00,2015-09-19 03:08:00,44.4,TimeExit,22,44,90,200,0.0001,2.0,0.0002,5618.199999999996,6594.399999999997,976.2000000000008,233.9,292.1,292.1,60.4,2015-09-18,GA,P85,40.244,Rejected,H1_ATR_Over_P85
18_EA_2_MonWed_Short,EA,Short,2015-09-21 09:59:00,2015-09-22 05:26:00,37.6,TimeExit,9,59,90,180,0.0001,1.5,0.00015,5605.499999999997,6594.399999999997,988.8999999999996,89.0,49.4,49.4,43.893,2015-09-21,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2015-09-22 09:59:00,2015-09-22 23:40:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,5548.399999999997,6594.399999999997,1046.0,139.0,139.0,63.5,35.807,2015-09-22,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
18_EA_2_MonWed_Short,EA,Short,2015-09-23 09:59:00,2015-09-23 10:45:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,5641.499999999996,6594.399999999997,952.9000000000004,179.4,179.4,101.0,34.807,2015-09-23,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
19_EA_3_WedThu_Long,EA,Long,2015-09-23 20:56:00,2015-09-24 10:00:00,161.1,TimeExit,20,56,90,999,0.0001,1.5,0.00015,6036.599999999997,6594.399999999997,557.8000000000002,179.4,183.7,183.7,53.4,2015-09-23,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
22_GA_C_2,GA,Long,2015-09-24 16:56:00,2015-09-24 19:53:00,80.0,TP,16,56,70,80,0.0001,2.0,0.0002,6141.899999999997,6594.399999999997,452.5,249.2,322.4,258.6,51.2,2015-09-24,GA,P80,37.336,Rejected,H1_ATR_Over_P80
19_EA_3_WedThu_Long,EA,Long,2015-09-24 20:56:00,2015-09-25 00:31:00,-90.0,SL,20,56,90,999,0.0001,1.5,0.00015,6153.499999999997,6594.399999999997,440.8999999999997,217.5,415.3,323.5,54.471,2015-09-24,EA_Rev4,P75,29.1,Rejected,H1_ATR_Over_P75
