Period,Method,StrategyNo,Strategy,Symbol,Direction,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE,HighMinusLowAvgR,MaxMinusMinAvgR,Eligible,CILow,CIHigh,ValidBootstraps,ClearDependence
FULL,primary,13,13_UJ_Fix_MidWeek,USDJPY,Long,NORMAL,60,3.174736838,0.05291228063333333,1.7025390158504987,56.666666666666664,0.22628482964705882,-0.17380566807692308,False,0.06885431023324347,0.08030805831581922,True,-0.026483561958530622,0.1723708983888453,5000,False
FULL,primary,13,13_UJ_Fix_MidWeek,USDJPY,Long,HIGH,59,7.859999998,0.13322033894915256,3.25113053801952,67.79661016949152,0.283789473675,-0.18376731310526315,False,0.06885431023324347,0.08030805831581922,True,-0.026483561958530622,0.1723708983888453,5000,False
FULL,primary,14,14_UJ_Sat_3rd,USDJPY,Short,LOW,30,12.042222227,0.40140740756666665,3.2100326272591753,66.66666666666666,0.8745555558,-0.5448888889,False,0.11040545806491225,0.2630546956315789,False,-0.3703719810293183,0.5807850589481909,5000,False
FULL,primary,14,14_UJ_Sat_3rd,USDJPY,Short,NORMAL,17,4.22888889,0.24875817000000003,2.0781869691829002,64.70588235294117,0.7410101010909091,-0.6537037036666666,True,0.11040545806491225,0.2630546956315789,False,-0.3703719810293183,0.5807850589481909,5000,False
FULL,primary,14,14_UJ_Sat_3rd,USDJPY,Short,HIGH,19,9.724444447,0.5118128656315789,5.315581855815915,68.42105263157895,0.9213675215384616,-0.3755555555,True,0.11040545806491225,0.2630546956315789,False,-0.3703719810293183,0.5807850589481909,5000,False
FULL,primary,15,15_UJ_Sat_Aug,USDJPY,Short,LOW,14,2.0700000000000003,0.14785714285714288,1.3124528301886793,42.857142857142854,1.4491666666666667,-0.828125,True,0.2791125541125541,0.2791125541125541,False,-0.5553120381773399,0.7674070512820513,4959,False
FULL,primary,15,15_UJ_Sat_Aug,USDJPY,Short,NORMAL,18,5.415,0.30083333333333334,1.7468965517241382,55.55555555555556,1.2665000000000002,-0.90625,True,0.2791125541125541,0.2791125541125541,False,-0.5553120381773399,0.7674070512820513,4959,False
FULL,primary,15,15_UJ_Sat_Aug,USDJPY,Short,HIGH,33,14.09,0.42696969696969694,2.0254730713245994,54.54545454545454,1.546111111111111,-0.916,False,0.2791125541125541,0.2791125541125541,False,-0.5553120381773399,0.7674070512820513,4959,False
FULL,primary,16,16_UJ_T10A,USDJPY,Long,LOW,22,3.735555555,0.16979797977272726,2.6843687370556744,72.72727272727273,0.3720833333125,-0.3696296296666666,False,0.3085645932799043,0.52092667551417,False,-0.09466584356442832,0.750354084862794,5000,False
FULL,primary,16,16_UJ_T10A,USDJPY,Long,NORMAL,13,-0.553333332,-0.04256410246153846,0.858361775061154,53.84615384615385,0.47904761914285715,-0.651111111,True,0.3085645932799043,0.52092667551417,False,-0.09466584356442832,0.750354084862794,5000,False
