Period,Method,StrategyNo,Group,Aggregation,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE,Eligible,EligibleStrategies,SameSignStrategies,HighMinusLowAvgR,RegimeOrder
RecentA,robustness,23.0,,,NORMAL,23.0,-3.13888889,-0.13647343,0.3861364622703864,34.78260869565217,0.2468055555,-0.3408888889333333,False,True,,,0.0093104575499999,NORMAL < LOW < HIGH
RecentA,robustness,23.0,,,HIGH,20.0,-0.058888889,-0.00294444445,0.9745314752127958,50.0,0.2253333334,-0.2312222223,False,True,,,0.0093104575499999,NORMAL < LOW < HIGH
RecentA,robustness,24.0,,,LOW,34.0,3.077777778,0.0905228758235294,1.4909606522777217,58.82352941176471,0.46733333335,-0.4477777777857143,False,True,,,0.0344215686264706,LOW < HIGH < NORMAL
RecentA,robustness,24.0,,,NORMAL,23.0,3.556666664,0.1546376810434782,2.11339130297087,60.86956521739131,0.4822222221428571,-0.3549382717777777,False,True,,,0.0344215686264706,LOW < HIGH < NORMAL
RecentA,robustness,24.0,,,HIGH,20.0,2.4988888890000003,0.12494444445,1.9820960700842092,45.0,0.5603703703333334,-0.2313131312727272,False,True,,,0.0344215686264706,LOW < HIGH < NORMAL
RecentA,robustness,25.0,,,LOW,60.0,3.2075,0.0534583333333333,1.262855972136857,55.00000000000001,0.466969696969697,-0.4519444444444445,False,True,,,-0.1009015151515151,HIGH < LOW < NORMAL
RecentA,robustness,25.0,,,NORMAL,70.0,8.9025,0.1271785714285714,1.8764459758798917,64.28571428571429,0.4235555555555555,-0.4063,False,True,,,-0.1009015151515151,HIGH < LOW < NORMAL
RecentA,robustness,25.0,,,HIGH,44.0,-2.0875,-0.0474431818181818,0.8368822035553819,50.0,0.4868181818181817,-0.6094047619047619,False,True,,,-0.1009015151515151,HIGH < LOW < NORMAL
RecentA,robustness,26.0,,,LOW,25.0,7.753333333,0.31013333332,3.5064655174037145,80.0,0.5423333333,-0.6186666666,False,True,,,-0.0710005419785365,NORMAL < HIGH < LOW
RecentA,robustness,26.0,,,NORMAL,23.0,-1.115555557,-0.0485024155217391,0.8374878599516439,34.78260869565217,0.718611111,-0.4576296296666667,False,True,,,-0.0710005419785365,NORMAL < HIGH < LOW
RecentA,robustness,26.0,,,HIGH,41.0,9.804444445,0.2391327913414634,2.4181935070597005,65.85365853658537,0.6191769547407406,-0.4938095237857142,False,True,,,-0.0710005419785365,NORMAL < HIGH < LOW
RecentA,robustness,27.0,,,LOW,34.0,-0.4949999999999999,-0.0145588235294117,0.9373814041666516,50.0,0.4358823528823529,-0.4649999999411764,False,True,,,0.2486238642123385,NORMAL < LOW < HIGH
RecentA,robustness,27.0,,,NORMAL,25.0,-2.123333333,-0.08493333332,0.6872852234167894,40.0,0.4666666667,-0.4526666666666666,False,True,,,0.2486238642123385,NORMAL < LOW < HIGH
RecentA,robustness,27.0,,,HIGH,41.0,9.596666668,0.2340650406829268,2.412312975630951,58.536585365853654,0.682986111125,-0.3997058822941176,False,True,,,0.2486238642123385,NORMAL < LOW < HIGH
RecentA,robustness,28.0,,,LOW,39.0,2.235999998,0.0573333332820512,1.3212643674825768,58.97435897435898,0.3998260869130434,-0.4350000000625,False,True,,,0.0274035088495276,NORMAL < LOW < HIGH
RecentA,robustness,28.0,,,NORMAL,23.0,0.534666664,0.0232463766956521,1.0976144104068144,52.17391304347826,0.5009999998333333,-0.497939394,False,True,,,0.0274035088495276,NORMAL < LOW < HIGH
RecentA,robustness,28.0,,,HIGH,38.0,3.220000001,0.0847368421315789,1.4912530515386628,55.26315789473685,0.4654603174285714,-0.4096666665625,False,True,,,0.0274035088495276,NORMAL < LOW < HIGH
RecentA,robustness,,Portfolio,trade_weighted,LOW,966.0,123.086582634,0.1274188226024844,1.55584825020425,56.62525879917184,0.6298460074223036,-0.5284944711837709,False,,24.0,12.0,0.0075066927350682,NORMAL < LOW < HIGH
RecentA,robustness,,Portfolio,strategy_equal_weighted,LOW,,,0.1432620044623254,,,,,,,24.0,12.0,-0.0169224484355751,NORMAL < HIGH < LOW
RecentA,robustness,,Portfolio,trade_weighted,NORMAL,853.0,73.98098078700001,0.0867303408991793,1.355880980768219,53.92731535756155,0.6127439656391305,-0.533028829248718,False,,24.0,12.0,0.0075066927350682,NORMAL < LOW < HIGH
RecentA,robustness,,Portfolio,strategy_equal_weighted,NORMAL,,,0.0899889123092548,,,,,,,24.0,12.0,-0.0169224484355751,NORMAL < HIGH < LOW
RecentA,robustness,,Portfolio,trade_weighted,HIGH,948.0,127.90938854,0.1349255153375527,1.56411876735724,55.16877637130801,0.6781096312007648,-0.5373031956824644,False,,24.0,12.0,0.0075066927350682,NORMAL < LOW < HIGH
RecentA,robustness,,Portfolio,strategy_equal_weighted,HIGH,,,0.1263395560267503,,,,,,,24.0,12.0,-0.0169224484355751,NORMAL < HIGH < LOW
RecentA,robustness,,JPY,trade_weighted,LOW,551.0,87.441642516,0.1586962659092559,1.637242261330993,57.16878402903811,0.7132078741142858,-0.5814357535169492,False,,13.0,5.0,0.0323969823548286,LOW < NORMAL < HIGH
RecentA,robustness,,JPY,strategy_equal_weighted,LOW,,,0.1852825276037073,,,,,,,13.0,5.0,0.0011004113898831,LOW < HIGH < NORMAL
RecentA,robustness,,JPY,trade_weighted,NORMAL,487.0,81.952026239,0.1682793146591376,1.751577661524605,57.90554414784395,0.6772766794787234,-0.5345097910490196,False,,13.0,5.0,0.0323969823548286,LOW < NORMAL < HIGH
RecentA,robustness,,JPY,strategy_equal_weighted,NORMAL,,,0.1916333179617072,,,,,,,13.0,5.0,0.0011004113898831,LOW < HIGH < NORMAL
RecentA,robustness,,JPY,trade_weighted,HIGH,568.0,108.540965014,0.1910932482640845,1.8238059209061543,56.866197183098585,0.7439519191083591,-0.5399815772868852,False,,13.0,5.0,0.0323969823548286,LOW < NORMAL < HIGH
RecentA,robustness,,JPY,strategy_equal_weighted,HIGH,,,0.1863829389935905,,,,,,,13.0,5.0,0.0011004113898831,LOW < HIGH < NORMAL
RecentA,robustness,,AUD_nonJPY,trade_weighted,LOW,415.0,35.644940118,0.0858914219710843,1.423234313107508,55.90361445783133,0.5166607142844828,-0.4602204677377049,False,,11.0,4.0,-0.0349218863763474,NORMAL < HIGH < LOW
RecentA,robustness,,AUD_nonJPY,strategy_equal_weighted,LOW,,,0.0936013862043285,,,,,,,11.0,4.0,-0.0382221918656621,NORMAL < HIGH < LOW
RecentA,robustness,,AUD_nonJPY,trade_weighted,NORMAL,366.0,-7.971045451999999,-0.0217788127103825,0.9193550691445278,48.63387978142077,0.5105067448370787,-0.5314045485645161,False,,11.0,4.0,-0.0349218863763474,NORMAL < HIGH < LOW
RecentA,robustness,,AUD_nonJPY,strategy_equal_weighted,NORMAL,,,-0.0301362943709161,,,,,,,11.0,4.0,-0.0382221918656621,NORMAL < HIGH < LOW
RecentA,robustness,,AUD_nonJPY,trade_weighted,HIGH,380.0,19.368423526,0.0509695355947368,1.2039072394698136,52.63157894736842,0.57177433623,-0.5336317062921349,False,,11.0,4.0,-0.0349218863763474,NORMAL < HIGH < LOW
RecentA,robustness,,AUD_nonJPY,strategy_equal_weighted,HIGH,,,0.0553791943386664,,,,,,,11.0,4.0,-0.0382221918656621,NORMAL < HIGH < LOW
RecentA,robustness,,Long,trade_weighted,LOW,586.0,73.063604283,0.1246819185716723,1.5980476872904543,59.72696245733788,0.5578108632514286,-0.5176703298940678,False,,13.0,6.0,0.013017209728874,NORMAL < LOW < HIGH
RecentA,robustness,,Long,strategy_equal_weighted,LOW,,,0.1421829664991782,,,,,,,13.0,6.0,-0.0314543280040647,HIGH < NORMAL < LOW
RecentA,robustness,,Long,trade_weighted,NORMAL,497.0,58.235532014,0.1171741086800804,1.5735925991405484,57.14285714285714,0.5625465589788733,-0.4811738897440758,False,,13.0,6.0,0.013017209728874,NORMAL < LOW < HIGH
RecentA,robustness,,Long,strategy_equal_weighted,NORMAL,,,0.1135425246151631,,,,,,,13.0,6.0,-0.0314543280040647,HIGH < NORMAL < LOW
RecentA,robustness,,Long,trade_weighted,HIGH,549.0,75.596821437,0.1376991283005464,1.6074905795353998,57.377049180327866,0.6350411535873016,-0.5363842325129311,False,,13.0,6.0,0.013017209728874,NORMAL < LOW < HIGH
RecentA,robustness,,Long,strategy_equal_weighted,HIGH,,,0.1107286384951135,,,,,,,13.0,6.0,-0.0314543280040647,HIGH < NORMAL < LOW
RecentA,robustness,,Short,trade_weighted,LOW,380.0,50.022978351,0.1316394167131579,1.5039134636388738,51.84210526315789,0.7578272280304569,-0.5424534730655738,False,,11.0,5.0,-0.000530225978822,NORMAL < HIGH < LOW
RecentA,robustness,,Short,strategy_equal_weighted,LOW,,,0.1445372311460447,,,,,,,11.0,5.0,0.0002515910544581,NORMAL < LOW < HIGH
RecentA,robustness,,Short,trade_weighted,NORMAL,356.0,15.745448773,0.0442287886882022,1.1480481693141726,49.43820224719101,0.6937443263863636,-0.5941539255363129,False,,11.0,5.0,-0.000530225978822,NORMAL < HIGH < LOW
RecentA,robustness,,Short,strategy_equal_weighted,NORMAL,,,0.0621528250386359,,,,,,,11.0,5.0,0.0002515910544581,NORMAL < LOW < HIGH
RecentA,robustness,,Short,trade_weighted,HIGH,399.0,52.312567103,0.1311091907343358,1.511360260233788,52.130325814536334,0.7433335275865385,-0.5384252980789473,False,,11.0,5.0,-0.000530225978822,NORMAL < HIGH < LOW
RecentA,robustness,,Short,strategy_equal_weighted,HIGH,,,0.1447888222005028,,,,,,,11.0,5.0,0.0002515910544581,NORMAL < LOW < HIGH
RecentB,primary,1.0,,,LOW,40.0,5.342857143,0.1335714285749999,1.633468834651637,55.00000000000001,0.6262337662727272,-0.4685714286111111,False,True,,,-0.0370300751714912,HIGH < LOW < NORMAL
RecentB,primary,1.0,,,NORMAL,50.0,16.894285714,0.3378857142799999,2.3172198708463587,60.0,0.9906666666333332,-0.64128571425,False,True,,,-0.0370300751714912,HIGH < LOW < NORMAL
RecentB,primary,1.0,,,HIGH,57.0,5.502857144,0.0965413534035087,1.295104573708951,54.385964912280706,0.7790322581290322,-0.7171978022307692,False,True,,,-0.0370300751714912,HIGH < LOW < NORMAL
RecentB,primary,2.0,,,LOW,52.0,0.0155555570000001,0.000299145326923,1.0008843967972652,53.84615384615385,0.6287301587499999,-0.7328703703333334,False,True,,,0.1144786324730769,LOW < HIGH < NORMAL
RecentB,primary,2.0,,,NORMAL,60.0,15.462222229,0.2577037038166667,1.9101373451698649,60.0,0.9014197532222222,-0.7078703702916668,False,True,,,0.1144786324730769,LOW < HIGH < NORMAL
RecentB,primary,2.0,,,HIGH,60.0,6.886666668,0.1147777778,1.3537267435707268,58.333333333333336,0.7530158730857143,-0.7787555556,False,True,,,0.1144786324730769,LOW < HIGH < NORMAL
RecentB,primary,3.0,,,LOW,52.0,-0.3626666630000003,-0.0069743589038461,0.9659744811993328,53.84615384615385,0.3677142857857142,-0.4441111110416667,False,True,,,0.1252257249694199,LOW < HIGH < NORMAL
RecentB,primary,3.0,,,NORMAL,60.0,11.147999996,0.1857999999333333,2.3511635416368515,70.0,0.4618730158095238,-0.51566666675,False,True,,,0.1252257249694199,LOW < HIGH < NORMAL
RecentB,primary,3.0,,,HIGH,61.0,7.21333333,0.1182513660655737,1.7307848166037152,60.65573770491803,0.4617297296486486,-0.4112777777916667,False,True,,,0.1252257249694199,LOW < HIGH < NORMAL
RecentB,primary,4.0,,,LOW,77.0,4.004615383,0.0520079919870129,1.5293340109279647,54.54545454545454,0.275476190452381,-0.2161538461714285,False,True,,,0.0166458541038961,NORMAL < LOW < HIGH
RecentB,primary,4.0,,,NORMAL,40.0,1.189999995,0.029749999875,1.286800146985606,50.0,0.2669615383,-0.20746153855,False,True,,,0.0166458541038961,NORMAL < LOW < HIGH
RecentB,primary,4.0,,,HIGH,44.0,3.020769228,0.068653846090909,1.7833632544424354,59.09090909090909,0.2644970413846154,-0.2142307693333333,False,True,,,0.0166458541038961,NORMAL < LOW < HIGH
RecentB,primary,5.0,,,LOW,97.0,-0.0488888860000001,-0.0005040091340206,0.9984526113099836,45.36082474226804,0.7169444445,-0.5961215932830188,False,True,,,0.0835243534297952,LOW < HIGH < NORMAL
RecentB,primary,5.0,,,NORMAL,51.0,5.795555555,0.1136383442156862,1.3744974151835228,47.05882352941176,0.886296296375,-0.5731687243703704,False,True,,,0.0835243534297952,LOW < HIGH < NORMAL
RecentB,primary,5.0,,,HIGH,71.0,5.894444445,0.0830203442957746,1.2498351700268484,49.29577464788733,0.8425079365428572,-0.6553703703888889,False,True,,,0.0835243534297952,LOW < HIGH < NORMAL
RecentB,primary,6.0,,,LOW,35.0,8.168,0.2333714285714285,1.6581788879935535,57.14285714285714,1.0289,-0.8273333333333334,False,True,,,0.2045619047619047,LOW < HIGH < NORMAL
RecentB,primary,6.0,,,NORMAL,19.0,11.65,0.6131578947368421,4.1116452991453,73.68421052631578,1.0995714285714286,-0.7487999999999999,True,True,,,0.2045619047619047,LOW < HIGH < NORMAL
RecentB,primary,6.0,,,HIGH,30.0,13.138,0.4379333333333333,2.358354011579818,60.0,1.2672222222222222,-0.806,False,True,,,0.2045619047619047,LOW < HIGH < NORMAL
RecentB,primary,7.0,,,LOW,44.0,3.97230769,0.0902797202272727,1.8003719769062414,54.54545454545454,0.3723076922916666,-0.24815384625,False,True,,,0.0624606643664772,NORMAL < LOW < HIGH
RecentB,primary,7.0,,,NORMAL,25.0,2.099230771,0.0839692308399999,1.8430645670052468,68.0,0.2699547511764706,-0.311249999875,False,True,,,0.0624606643664772,NORMAL < LOW < HIGH
RecentB,primary,7.0,,,HIGH,32.0,4.887692307,0.15274038459375,2.893325386025829,59.375,0.3931174089473684,-0.1985798817692307,False,True,,,0.0624606643664772,NORMAL < LOW < HIGH
RecentB,primary,8.0,,,LOW,36.0,4.7657142850000005,0.1323809523611111,1.6982000837877438,58.333333333333336,0.551972789,-0.4550476189333333,False,True,,,-0.0045238094444444,HIGH < LOW < NORMAL
RecentB,primary,8.0,,,NORMAL,28.0,5.915714285,0.2112755101785714,2.90478380824243,60.71428571428571,0.5306722688823529,-0.2823376623636364,False,True,,,-0.0045238094444444,HIGH < LOW < NORMAL
RecentB,primary,8.0,,,HIGH,36.0,4.602857145,0.1278571429166666,1.6015683349704195,55.55555555555556,0.61271428575,-0.478214285625,False,True,,,-0.0045238094444444,HIGH < LOW < NORMAL
RecentB,primary,9.0,,,LOW,19.0,4.550000001,0.2394736842631578,1.754560530845771,57.89473684210527,0.961818181909091,-0.75375,True,False,,,-0.4598903509298245,HIGH < LOW < NORMAL
RecentB,primary,9.0,,,NORMAL,14.0,3.576666667,0.2554761905,1.561486132967033,50.0,1.420952381,-0.91,True,False,,,-0.4598903509298245,HIGH < LOW < NORMAL
RecentB,primary,9.0,,,HIGH,24.0,-5.29,-0.2204166666666666,0.5849895397272484,37.5,0.8285185184444445,-0.8497777777333333,False,False,,,-0.4598903509298245,HIGH < LOW < NORMAL
RecentB,primary,10.0,,,LOW,25.0,9.020562075079396e-17,3.608224830031759e-18,1.0,52.0,0.2956923076923077,-0.3203333333333333,False,True,,,0.0634615384615384,NORMAL < LOW < HIGH
RecentB,primary,10.0,,,NORMAL,18.0,-0.426,-0.0236666666666666,0.7846309403437817,33.33333333333333,0.2586666666666666,-0.1648333333333333,True,True,,,0.0634615384615384,NORMAL < LOW < HIGH
RecentB,primary,10.0,,,HIGH,26.0,1.65,0.0634615384615384,1.6568471337579618,50.0,0.3201538461538461,-0.1932307692307692,False,True,,,0.0634615384615384,NORMAL < LOW < HIGH
RecentB,primary,11.0,,,LOW,26.0,-0.1199999980000001,-0.0046153845384615,0.9796798032927708,42.30769230769231,0.5259504133636363,-0.3936969696666667,False,True,,,0.1511888110384615,NORMAL < LOW < HIGH
RecentB,primary,11.0,,,NORMAL,18.0,-1.0981818190000003,-0.0610101010555555,0.7616416731039239,38.88888888888889,0.5012987012857143,-0.4188429752727272,True,True,,,0.1511888110384615,NORMAL < LOW < HIGH
RecentB,primary,11.0,,,HIGH,26.0,3.810909088999999,0.1465734265,1.7996947726630763,57.692307692307686,0.5717575756,-0.4332231404545454,False,True,,,0.1511888110384615,NORMAL < LOW < HIGH
RecentB,primary,12.0,,,LOW,33.0,11.267,0.3414242424242424,2.432185076903521,57.57575757575758,1.0070526315789474,-0.5619285714285714,False,True,,,0.0140974967061923,NORMAL < LOW < HIGH
RecentB,primary,12.0,,,NORMAL,38.0,8.943999999999999,0.2353684210526315,1.7048069345941688,50.0,1.1386315789473684,-0.6678947368421052,False,True,,,0.0140974967061923,NORMAL < LOW < HIGH
RecentB,primary,12.0,,,HIGH,23.0,8.177,0.3555217391304348,2.1779026217228465,60.86956521739131,1.0799285714285711,-0.7713333333333333,False,True,,,0.0140974967061923,NORMAL < LOW < HIGH
RecentB,primary,13.0,,,LOW,14.0,2.364210525,0.1688721803571428,2.850082371064652,71.42857142857143,0.3642105262,-0.31947368425,True,False,,,0.0762952836428571,NORMAL < LOW < HIGH
RecentB,primary,13.0,,,NORMAL,13.0,-0.1631578960000001,-0.0125506073846153,0.9122807011224298,38.46153846153847,0.339368421,-0.232500000125,True,False,,,0.0762952836428571,NORMAL < LOW < HIGH
RecentB,primary,13.0,,,HIGH,11.0,2.696842104,0.245167464,7.980926417737158,63.63636363636363,0.4404511277142857,-0.0965789475,True,False,,,0.0762952836428571,NORMAL < LOW < HIGH
RecentB,primary,14.0,,,LOW,5.0,3.984444446,0.7968888892000001,4.984444446,80.0,1.2461111115,-1.0,True,False,,,0.3964444442999999,NORMAL < LOW < HIGH
RecentB,primary,14.0,,,NORMAL,6.0,3.793333335,0.6322222225,4.793333335,83.33333333333334,0.958666667,-1.0,True,False,,,0.3964444442999999,NORMAL < LOW < HIGH
RecentB,primary,14.0,,,HIGH,2.0,2.386666667,1.1933333335,inf,100.0,1.1933333335,,True,False,,,0.3964444442999999,NORMAL < LOW < HIGH
RecentB,primary,15.0,,,LOW,5.0,0.5,0.1,1.1666666666666667,40.0,1.75,-1.0,True,False,,,0.7333333333333334,INCOMPLETE
RecentB,primary,15.0,,,NORMAL,0.0,0.0,,,,,,True,False,,,0.7333333333333334,INCOMPLETE
RecentB,primary,15.0,,,HIGH,6.0,5.0,0.8333333333333334,3.5,66.66666666666666,1.75,-1.0,True,False,,,0.7333333333333334,INCOMPLETE
RecentB,primary,16.0,,,LOW,4.0,1.568888888,0.392222222,2.3422053223058743,50.0,1.3688888885,-0.5844444445,True,False,,,0.0500000003333333,NORMAL < LOW < HIGH
RecentB,primary,16.0,,,NORMAL,2.0,0.133333333,0.0666666665,inf,100.0,0.0666666665,,True,False,,,0.0500000003333333,NORMAL < LOW < HIGH
RecentB,primary,16.0,,,HIGH,3.0,1.326666667,0.4422222223333333,43.642857305867345,66.66666666666666,0.678888889,-0.031111111,True,False,,,0.0500000003333333,NORMAL < LOW < HIGH
RecentB,primary,17.0,,,LOW,17.0,1.167142858,0.0686554622352941,1.286767286977887,64.70588235294117,0.4761038961818182,-0.6783333333333333,True,False,,,0.0453295001857585,LOW < HIGH < NORMAL
RecentB,primary,17.0,,,NORMAL,18.0,2.208571429,0.1226984127222222,1.611067193673702,50.0,0.6469841271111111,-0.4015873016666667,True,False,,,0.0453295001857585,LOW < HIGH < NORMAL
RecentB,primary,17.0,,,HIGH,19.0,2.165714286,0.1139849624210526,1.5478857969444204,57.89473684210527,0.5562337662727272,-0.494107142875,True,False,,,0.0453295001857585,LOW < HIGH < NORMAL
RecentB,primary,18.0,,,LOW,56.0,3.4955555570000003,0.0624206349464285,1.3361829452054672,58.92857142857143,0.421010101060606,-0.4520772946956521,False,True,,,-0.0425044923615229,HIGH < LOW < NORMAL
RecentB,primary,18.0,,,NORMAL,58.0,4.296666667,0.074080459775862,1.3401953022977502,48.27586206896552,0.6045238094285714,-0.4209999999,False,True,,,-0.0425044923615229,HIGH < LOW < NORMAL
RecentB,primary,18.0,,,HIGH,53.0,1.055555557,0.0199161425849056,1.0772546150543365,49.056603773584904,0.5661111111538462,-0.5060493827037037,False,True,,,-0.0425044923615229,HIGH < LOW < NORMAL
RecentB,primary,19.0,,,LOW,33.0,-1.2588888889999998,-0.0381481481515151,0.8373762021209216,42.42424242424242,0.4630158731428571,-0.4074269006842105,False,True,,,0.2708547008694638,LOW < NORMAL < HIGH
RecentB,primary,19.0,,,NORMAL,35.0,0.817777778,0.0233650793714285,1.1033853069532238,62.857142857142854,0.3967171717272727,-0.6084615384615385,False,True,,,0.2708547008694638,LOW < NORMAL < HIGH
RecentB,primary,19.0,,,HIGH,39.0,9.075555556,0.2327065527179487,2.2895484686046874,64.1025641025641,0.64453333336,-0.5026984127142857,False,True,,,0.2708547008694638,LOW < NORMAL < HIGH
RecentB,primary,20.0,,,LOW,50.0,-1.262,-0.02524,0.8991207034372501,46.0,0.4890434782608695,-0.4633333333333333,False,True,,,-0.0379872727272727,HIGH < LOW < NORMAL
RecentB,primary,20.0,,,NORMAL,47.0,2.402,0.0511063829787234,1.214120164022107,46.808510638297875,0.619090909090909,-0.44872,False,True,,,-0.0379872727272727,HIGH < LOW < NORMAL
RecentB,primary,20.0,,,HIGH,44.0,-2.782,-0.0632272727272727,0.8168773038441285,36.36363636363637,0.775625,-0.5425714285714286,False,True,,,-0.0379872727272727,HIGH < LOW < NORMAL
RecentB,primary,21.0,,,LOW,33.0,0.389545455,0.0118044077272727,1.149563700031322,45.45454545454545,0.1996060606,-0.1446969696666666,False,True,,,-0.0453758362701298,HIGH < LOW < NORMAL
RecentB,primary,21.0,,,NORMAL,34.0,1.851818183,0.0544652406764705,2.206753556487844,64.70588235294117,0.1539256198181818,-0.12787878775,False,True,,,-0.0453758362701298,HIGH < LOW < NORMAL
RecentB,primary,21.0,,,HIGH,35.0,-1.1749999990000002,-0.0335714285428571,0.7381217710773731,54.285714285714285,0.1743062201578947,-0.280426136375,False,True,,,-0.0453758362701298,HIGH < LOW < NORMAL
RecentB,primary,22.0,,,LOW,26.0,0.7085714300000003,0.0272527473076923,1.0959752324027836,42.30769230769231,0.7355844156363637,-0.4921904761333333,False,True,,,-0.2011098901410256,HIGH < NORMAL < LOW
RecentB,primary,22.0,,,NORMAL,23.0,-0.261428572,-0.0113664596521739,0.9578632280960324,52.17391304347826,0.49523809525,-0.6204285715,False,True,,,-0.2011098901410256,HIGH < NORMAL < LOW
RecentB,primary,22.0,,,HIGH,30.0,-5.215714285,-0.1738571428333333,0.5434537952242955,30.0,0.6898412698888889,-0.5440136054285715,False,True,,,-0.2011098901410256,HIGH < NORMAL < LOW
RecentB,primary,23.0,,,LOW,23.0,1.4633333320000002,0.0636231883478261,1.8856758562071467,52.17391304347826,0.2596296295833333,-0.1502020202727272,False,True,,,-0.0047342995144927,NORMAL < HIGH < LOW
RecentB,primary,23.0,,,NORMAL,25.0,0.915555554,0.03662222216,1.3890462692948875,56.00000000000001,0.2334920634285714,-0.213939394,False,True,,,-0.0047342995144927,NORMAL < HIGH < LOW
RecentB,primary,23.0,,,HIGH,30.0,1.766666665,0.0588888888333333,1.579024034245004,50.0,0.3211851851333333,-0.2034074074666666,False,True,,,-0.0047342995144927,NORMAL < HIGH < LOW
RecentB,primary,24.0,,,LOW,23.0,1.01111111,0.0439613526086956,1.412511332126016,65.21739130434783,0.2308148148,-0.306388889,False,True,,,-0.0590724637086956,NORMAL < HIGH < LOW
RecentB,primary,24.0,,,NORMAL,25.0,-1.775555555,-0.0710222222,0.6114758085339168,56.00000000000001,0.1996031746428571,-0.4154545454545454,False,True,,,-0.0590724637086956,NORMAL < HIGH < LOW
RecentB,primary,24.0,,,HIGH,30.0,-0.453333333,-0.0151111111,0.933431228624586,53.333333333333336,0.397291666625,-0.4864285713571429,False,True,,,-0.0590724637086956,NORMAL < HIGH < LOW
RecentB,primary,25.0,,,LOW,47.0,5.3125,0.113031914893617,1.8198302469135803,55.319148936170215,0.4535576923076923,-0.3085714285714285,False,True,,,-0.1276747720364741,HIGH < NORMAL < LOW
RecentB,primary,25.0,,,NORMAL,77.0,2.505,0.0325324675324675,1.2842553191489363,53.24675324675325,0.2760365853658537,-0.2447916666666666,False,True,,,-0.1276747720364741,HIGH < NORMAL < LOW
RecentB,primary,25.0,,,HIGH,49.0,-0.7175,-0.0146428571428571,0.8946788990825688,46.93877551020408,0.265,-0.2620192307692308,False,True,,,-0.1276747720364741,HIGH < NORMAL < LOW
RecentB,primary,26.0,,,LOW,29.0,0.904444442,0.0311877393793103,1.1325732895288598,51.72413793103448,0.515111111,-0.4873015873571428,False,True,,,0.1761057078514589,LOW < NORMAL < HIGH
RecentB,primary,26.0,,,NORMAL,19.0,1.964444444,0.1033918128421052,1.5271317827793265,52.63157894736842,0.5691111111,-0.4140740741111111,True,True,,,0.1761057078514589,LOW < NORMAL < HIGH
RecentB,primary,26.0,,,HIGH,39.0,8.084444442,0.2072934472307692,2.6703397603986905,74.35897435897436,0.4456704980344828,-0.4840000001,False,True,,,0.1761057078514589,LOW < NORMAL < HIGH
RecentB,primary,27.0,,,LOW,31.0,4.081666667,0.1316666666774193,2.3040468588830825,67.74193548387096,0.3434126983809524,-0.3129999999,False,True,,,0.1503225806451613,NORMAL < LOW < HIGH
RecentB,primary,27.0,,,NORMAL,36.0,2.913333334,0.0809259259444444,1.7866786679051885,58.333333333333336,0.3150793651428571,-0.2645238095714285,False,True,,,0.1503225806451613,NORMAL < LOW < HIGH
RecentB,primary,27.0,,,HIGH,31.0,8.741666667,0.2819892473225807,3.917130144391866,64.51612903225806,0.5869166667,-0.2724242424545454,False,True,,,0.1503225806451613,NORMAL < LOW < HIGH
RecentB,primary,28.0,,,LOW,32.0,5.862666662,0.1832083331875,3.3627082188708473,65.625,0.3973333331428572,-0.2255757576363636,False,True,,,0.0507599207172619,NORMAL < LOW < HIGH
RecentB,primary,28.0,,,NORMAL,45.0,6.018666668,0.1337481481777777,2.365809380546826,66.66666666666666,0.3475111111,-0.2937777776666667,False,True,,,0.0507599207172619,NORMAL < LOW < HIGH
RecentB,primary,28.0,,,HIGH,21.0,4.913333332,0.2339682539047619,2.434968846962617,66.66666666666666,0.5955238094285714,-0.4891428571428571,False,True,,,0.0507599207172619,NORMAL < LOW < HIGH
RecentB,primary,,Portfolio,trade_weighted,LOW,964.0,71.847686995,0.0745307956379668,1.363129586212877,53.7344398340249,0.5206651874150579,-0.4436252916726457,False,,22.0,13.0,0.0288641546646083,LOW < HIGH < NORMAL
RecentB,primary,,Portfolio,strategy_equal_weighted,LOW,,,0.0716368179009504,,,,,,,22.0,13.0,0.0419852263190254,LOW < NORMAL < HIGH
RecentB,primary,,Portfolio,trade_weighted,NORMAL,884.0,108.771852095,0.1230450815554298,1.6543901391923954,56.10859728506787,0.5544163551572581,-0.4328610939140624,False,,22.0,13.0,0.0288641546646083,LOW < HIGH < NORMAL
RecentB,primary,,Portfolio,strategy_equal_weighted,NORMAL,,,0.1132600504006188,,,,,,,22.0,13.0,0.0419852263190254,LOW < NORMAL < HIGH
RecentB,primary,,Portfolio,trade_weighted,HIGH,932.0,96.364093682,0.1033949503025751,1.4623640711536072,54.72103004291845,0.597608126182353,-0.4938768973246445,False,,22.0,13.0,0.0288641546646083,LOW < HIGH < NORMAL
RecentB,primary,,Portfolio,strategy_equal_weighted,HIGH,,,0.1136220442199758,,,,,,,22.0,13.0,0.0419852263190254,LOW < NORMAL < HIGH
RecentB,primary,,JPY,trade_weighted,LOW,593.0,50.876482813,0.085795080629005,1.37148070777569,53.288364249578414,0.5944063441265823,-0.4944257109422383,False,,12.0,10.0,0.0575609070951328,LOW < HIGH < NORMAL
RecentB,primary,,JPY,strategy_equal_weighted,LOW,,,0.083535741356331,,,,,,,12.0,10.0,0.0808497336288571,LOW < HIGH < NORMAL
