Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,Group,H1_ATR_P70_Threshold,FilterDecision,ATR_to_Threshold_Ratio
1_EJ_Log1,EJ,Long,2025-11-17 13:55:00,2025-11-18 04:55:00,44.1,TimeExit,13,55,70,250,0.01,1.0,0.01,84485.50000000013,84487.70000000013,2.1999999999970896,49.0,42.7,42.7,18.914,2025-11-17,CrossJPY_16,23.232,Accepted,0.8141356749311296
6_GJ_Old_Mon,GJ,Long,2025-11-17 15:45:00,2025-11-17 22:50:00,67.3,TimeExit,15,45,50,210,0.01,2.0,0.02,84379.90000000013,84487.70000000013,107.80000000000292,93.5,41.5,41.5,24.5,2025-11-17,CrossJPY_16,31.189,Accepted,0.785533361120908
7_GJ_Mon_Blitz,GJ,Long,2025-11-17 18:02:00,2025-11-17 23:02:00,39.7,TimeExit,18,2,130,250,0.01,2.0,0.02,84419.60000000012,84487.70000000013,68.10000000000582,93.5,78.5,78.5,22.221,2025-11-17,CrossJPY_16,31.189,Accepted,0.7124627272435795
2_EJ_NightBlitz_20,EJ,Long,2025-11-17 20:56:00,2025-11-18 04:45:00,21.8,TimeExit,20,56,45,70,0.01,1.0,0.01,84441.40000000013,84487.70000000013,46.30000000000291,49.0,45.9,45.9,16.271,2025-11-17,CrossJPY_16,23.232,Accepted,0.700370179063361
21_GA_B_3,GA,Long,2025-11-17 21:02:00,2025-11-18 10:00:00,53.4,TimeExit,21,2,220,100,0.0001,2.0,0.0002,84480.40000000013,84487.70000000013,7.30000000000291,87.9,131.6,131.6,26.057,2025-11-17,GA,33.129,Accepted,0.7865314377131818
3_EJ_NightBlitz_21,EJ,Long,2025-11-17 21:56:00,2025-11-18 05:27:00,24.2,TimeExit,21,56,75,70,0.01,1.0,0.01,84422.00000000013,84487.70000000013,65.69999999999709,49.0,45.9,45.9,16.186,2025-11-17,CrossJPY_16,23.232,Accepted,0.696711432506887
4_GJ_Port_Log1,GJ,Long,2025-11-18 00:00:00,2025-11-18 08:55:00,5.0,TimeExit,0,0,130,90,0.01,2.0,0.02,84427.00000000013,84487.70000000013,60.69999999999709,112.5,112.5,,23.607,2025-11-18,CrossJPY_16,31.189,Accepted,0.756901471672705
18_EA_2_MonWed_Short,EA,Short,2025-11-18 09:59:00,2025-11-19 05:26:00,81.9,TimeExit,9,59,90,180,0.0001,1.5,0.00015,84512.30000000012,84512.30000000012,0.0,62.2,110.7,88.1,26.293,2025-11-18,EA_Rev4,27.414,Accepted,0.9591084847158385
20_EA_1A_MonTue_Short,EA,Short,2025-11-18 10:01:00,2025-11-18 13:11:00,-50.0,SL,10,1,50,125,0.0001,1.5,0.00015,84430.40000000013,84487.70000000013,57.30000000000291,62.2,110.7,88.1,26.386,2025-11-18,EA_Rev4,27.414,Accepted,0.9625009119428029
4_GJ_Port_Log1,GJ,Long,2025-11-19 00:00:00,2025-11-19 08:55:00,22.7,TimeExit,0,0,130,90,0.01,2.0,0.02,84535.00000000012,84535.00000000012,0.0,83.6,83.6,,27.186,2025-11-19,CrossJPY_16,31.189,Accepted,0.8716534675686941
1_EJ_Log1,EJ,Long,2025-11-19 13:55:00,2025-11-20 04:55:00,93.6,TimeExit,13,55,70,250,0.01,1.0,0.01,84557.70000000013,84557.70000000013,0.0,62.5,65.7,51.7,17.029,2025-11-19,CrossJPY_16,23.232,Accepted,0.7329975895316805
2_EJ_NightBlitz_20,EJ,Long,2025-11-19 20:56:00,2025-11-20 04:45:00,-0.9,TimeExit,20,56,45,70,0.01,1.0,0.01,84464.10000000012,84535.00000000012,70.89999999999418,62.5,114.5,114.5,20.043,2025-11-19,CrossJPY_16,23.232,Accepted,0.8627324380165289
19_EA_3_WedThu_Long,EA,Long,2025-11-19 20:56:00,2025-11-20 10:00:00,-66.0,TimeExit,20,56,90,999,0.0001,1.5,0.00015,84492.70000000013,84558.70000000013,66.0,150.5,113.3,113.3,24.336,2025-11-19,EA_Rev4,27.414,Accepted,0.8877216021011162
3_EJ_NightBlitz_21,EJ,Long,2025-11-19 21:56:00,2025-11-20 05:27:00,5.6,TimeExit,21,56,75,70,0.01,1.0,0.01,84558.70000000013,84558.70000000013,0.0,62.5,120.8,120.8,20.329,2025-11-19,CrossJPY_16,23.232,Accepted,0.8750430440771351
5_GJ_Port_Log2,GJ,Short,2025-11-20 09:55:00,2025-11-20 15:53:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,84382.70000000013,84558.70000000013,176.0,134.7,139.6,78.2,29.207,2025-11-20,CrossJPY_16,31.189,Accepted,0.936451954214627
22_GA_C_2,GA,Long,2025-11-20 16:56:00,2025-11-21 01:15:00,66.7,TimeExit,16,56,70,80,0.0001,2.0,0.0002,84449.40000000013,84558.70000000013,109.30000000000292,110.1,155.8,137.1,26.621,2025-11-20,GA,33.129,Accepted,0.8035557970358297
19_EA_3_WedThu_Long,EA,Long,2025-11-20 20:56:00,2025-11-21 10:00:00,79.7,TimeExit,20,56,90,999,0.0001,1.5,0.00015,84529.10000000012,84558.70000000013,29.60000000000582,113.3,120.0,120.0,20.521,2025-11-20,EA_Rev4,27.414,Accepted,0.7485591303713431
23_GA_F_2,GA,Short,2025-11-21 19:42:00,2025-11-21 22:45:00,2.2,TimeExit,19,42,90,200,0.0001,2.0,0.0002,84531.30000000012,84558.70000000013,27.40000000000873,137.1,193.2,149.7,28.15,2025-11-21,GA,33.129,Accepted,0.8497087144193909
24_GA_D_1,GA,Long,2025-11-21 22:44:00,2025-11-22 03:08:00,10.0,TimeExit,22,44,90,200,0.0001,2.0,0.0002,84614.80000000012,84614.80000000012,0.0,137.1,183.0,149.7,29.879,2025-11-21,GA,33.129,Accepted,0.901898638654955
6_GJ_Old_Mon,GJ,Long,2025-11-24 15:45:00,2025-11-24 22:50:00,45.0,TimeExit,15,45,50,210,0.01,2.0,0.02,84657.70000000011,84657.70000000011,0.0,94.7,67.5,67.5,24.15,2025-11-24,CrossJPY_16,31.189,Accepted,0.7743114559620379
7_GJ_Mon_Blitz,GJ,Long,2025-11-24 18:02:00,2025-11-24 23:02:00,14.4,TimeExit,18,2,130,250,0.01,2.0,0.02,84672.10000000011,84672.10000000011,0.0,94.7,87.0,87.0,21.729,2025-11-24,CrossJPY_16,31.189,Accepted,0.6966879348488249
2_EJ_NightBlitz_20,EJ,Long,2025-11-24 20:56:00,2025-11-25 04:45:00,-33.5,TimeExit,20,56,45,70,0.01,1.0,0.01,84638.60000000011,84672.10000000011,33.5,71.9,119.0,119.0,18.879,2025-11-24,CrossJPY_16,23.232,Accepted,0.8126291322314051
21_GA_B_3,GA,Long,2025-11-24 21:02:00,2025-11-25 10:00:00,-14.6,TimeExit,21,2,220,100,0.0001,2.0,0.0002,84629.70000000011,84677.10000000011,47.39999999999418,101.7,68.0,68.0,23.314,2025-11-24,GA,33.129,Accepted,0.7037338887379637
3_EJ_NightBlitz_21,EJ,Long,2025-11-24 21:56:00,2025-11-25 05:27:00,-36.4,TimeExit,21,56,75,70,0.01,1.0,0.01,84640.70000000011,84677.10000000011,36.39999999999418,71.9,119.0,119.0,19.693,2025-11-24,CrossJPY_16,23.232,Accepted,0.8476670110192839
4_GJ_Port_Log1,GJ,Long,2025-11-25 00:00:00,2025-11-25 08:55:00,3.6,TimeExit,0,0,130,90,0.01,2.0,0.02,84644.30000000012,84677.10000000011,32.79999999998836,125.6,125.6,,22.279,2025-11-25,CrossJPY_16,31.189,Accepted,0.7143223572413351
12_UJ_Short_Core,UJ,Short,2025-11-25 09:55:00,2025-11-25 14:56:00,9.1,TimeExit,9,55,20,50,0.01,0.5,0.005,84638.80000000012,84677.10000000011,38.29999999998836,86.8,68.5,47.4,16.029,2025-11-25,CrossJPY_16,19.629,Accepted,0.816597890875745
5_GJ_Port_Log2,GJ,Short,2025-11-25 09:55:00,2025-11-25 23:55:00,-11.3,TimeExit,9,55,90,999,0.01,2.0,0.02,84498.20000000011,84677.10000000011,178.89999999999418,125.6,87.1,54.6,25.236,2025-11-25,CrossJPY_16,31.189,Accepted,0.8091314245407035
18_EA_2_MonWed_Short,EA,Short,2025-11-25 09:59:00,2025-11-25 23:25:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,84509.50000000012,84677.10000000011,167.59999999999127,111.3,102.2,64.1,20.214,2025-11-25,EA_Rev4,27.414,Accepted,0.7373604727511489
25_AU_China_Demand,AU,Long,2025-11-25 10:00:00,2025-11-25 15:50:00,-13.0,TimeExit,10,0,40,40,0.0001,1.5,0.00015,84625.80000000012,84677.10000000011,51.29999999998836,24.9,26.2,21.1,8.336,2025-11-25,China_Demand,15.267,Accepted,0.5460142791642104
20_EA_1A_MonTue_Short,EA,Short,2025-11-25 10:01:00,2025-11-25 16:00:00,-26.3,TimeExit,10,1,50,125,0.0001,1.5,0.00015,84599.50000000012,84677.10000000011,77.59999999999127,111.3,102.2,64.1,20.021,2025-11-25,EA_Rev4,27.414,Accepted,0.7303202743123951
4_GJ_Port_Log1,GJ,Long,2025-11-26 00:00:00,2025-11-26 08:55:00,-9.2,TimeExit,0,0,130,90,0.01,2.0,0.02,84489.00000000012,84677.10000000011,188.09999999999127,89.3,89.3,,28.029,2025-11-26,CrossJPY_16,31.189,Accepted,0.8986822277084869
25_AU_China_Demand,AU,Long,2025-11-26 10:00:00,2025-11-26 15:50:00,27.9,TimeExit,10,0,40,40,0.0001,1.5,0.00015,84516.90000000011,84677.10000000011,160.1999999999971,33.3,54.5,45.2,11.986,2025-11-26,China_Demand,15.267,Accepted,0.7850920285583285
1_EJ_Log1,EJ,Long,2025-11-26 13:55:00,2025-11-27 04:55:00,60.8,TimeExit,13,55,70,250,0.01,1.0,0.01,84612.30000000012,84677.10000000011,64.79999999998836,106.2,85.5,62.3,21.614,2025-11-26,CrossJPY_16,23.232,Accepted,0.9303546831955923
